"conversation_id_str,""cre";ated;_at;""",""favori";te_cou;"nt"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";label
"1850586999322747238,""Sun";Oct;27;17:14:57;0;"2024"",""0"",""Erik ten Hag has been sacked by Manchester United. #MUFC Official statement expected soon. The decision has been made after internal discussions. Xavi is set to be appointed as the new Manchester United manager. Here we go! ⏳ #ManUtd https://t.co/mZzD34E5yT"",""1850586999322747238"",""https://pbs.twimg.com/media/Ga6bDHBXEAMNQfq.jpg"","""",""en"",""Manchester, England"",""1"",""0"",""0"",""https://x.com/MazraouiFan/status/1850586999322747238"",""1819815589377916928"",""MazraouiFan""";no-hate
"1850586963335856363,""Sun";Oct;27;17:14:48;0;"2024"",""0"",""Erik Ten Hag judgement day is coming. You will pay for your sins"",""1850586963335856363"","""","""",""en"","""",""0"",""3"",""0"",""https://x.com/mudiwa_tanaka/status/1850586963335856363"",""1131902090551468033"",""mudiwa_tanaka""";hate
"1850586951734190199,""Sun";Oct;27;17:14:46;0;"2024"",""181"",""️| Erik ten Hag: We create so many chances first half is exactly how I want to see my team playing. So dominant. Six or seven 100% chances we should score. When you don't you have to keep calm. That is a point of improvement but I had not so many criticisms of my team. https://t.co/pkxpb9RCDS"",""1850586951734190199"",""https://pbs.twimg.com/media/Ga6bBPsWEAAS1Yy.jpg"","""",""en"",""Manchester, UK"",""2"",""11"",""13"",""https://x.com/centredevils/status/1850586951734190199"",""1222239337548435456"",""centredevils""";no-hate
"1850586839054475644,""Sun";Oct;27;17:14:19;0;"2024"",""193"",""️| Erik ten Hag: In football not always the best team is winning. Today was clear + obvious. But clear + obvious wasn't how VAR worked. I'm not criticising any person I am criticising the process. You have to show big personality to recall this decision. Big impact on https://t.co/DI6djwpSIV"",""1850586839054475644"",""https://pbs.twimg.com/media/Ga6a6e4W8AEGecX.jpg"","""",""en"",""Manchester, UK"",""2"",""13"",""15"",""https://x.com/centredevils/status/1850586839054475644"",""1222239337548435456"",""centredevils""";no-hate
"1850586826509054240,""Sun";Oct;27;17:14:16;0;"2024"",""0"","" BBC journalist suggests Man United decision on Erik ten Hag could come soon following Friday update https://t.co/oZDtBTx92S"",""1850586826509054240"","""","""",""en"",""New York, USA"",""0"",""0"",""0"",""https://x.com/SportsReelsBlog/status/1850586826509054240"",""1602590018"",""SportsReelsBlog""";no-hate
"1850586824004993334,""Sun";Oct;27;17:14:15;0;"2024"",""0"",""There is absolutely zero excuse and Ten Hag and @ManUtd need to take a leaf out of Forests book and grow a set of bollocks and call out the blatant bias that has been going on for the past few years. If they don't is another failure on Erik's part"",""1850586824004993334"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/anthonycdavies/status/1850586824004993334"",""1581379741722050561"",""anthonycdavies""";no-hate
"1850586726978486291,""Sun";Oct;27;17:13:52;0;"2024"",""47"",""Angry Erik ten Hag criticises VAR and referees after Man United beaten by West Ham penalty #MUFC https://t.co/b6zRP9ZhGL https://t.co/rQULhTU1dO"",""1850586726978486291"",""https://pbs.twimg.com/media/Ga6azenXoAAyN30.jpg"","""",""en"",""Manchester, UK"",""0"",""6"",""7"",""https://x.com/ManUtdMEN/status/1850586726978486291"",""57299064"",""ManUtdMEN""";no-hate
"1850586641951511017,""Sun";Oct;27;17:13:32;0;"2024"",""1"",""Before you ask for his sacking think about his family. How do you want him to put food on their table. Erik Ten Hag must stay. #tenhagin #TenHagOut"",""1850586641951511017"","""","""",""en"",""Cape Coast, Ghana"",""0"",""1"",""0"",""https://x.com/Spkay10/status/1850586641951511017"",""727804715845750784"",""Spkay10""";no-hate
"1850574579519087030,""Sun";Oct;27;17:13:03;0;"2024"",""0"",""@TrollFootball Erik Ten Hag have done a good job for his team but unfortunately injuries have really hurt Manchester United"",""1850586522635895085"","""",""TrollFootball"",""en"",""United Kingdom"",""0"",""0"",""0"",""https://x.com/memezlogizticz/status/1850586522635895085"",""1836067529854210048"",""memezlogizticz""";no-hate
"1850577766972109295,""Sun";Oct;27;17:12:59;0;"2024"",""0"",""@FootbalIhub I'm a shit coach - Erik Ten Hag probably"",""1850586505661874305"","""",""FootbalIhub"",""en"","""",""0"",""0"",""0"",""https://x.com/camheis0/status/1850586505661874305"",""2533177620"",""camheis0""";hate
"1850586460749263148,""Sun";Oct;27;17:12:49;0;"2024"",""0"",""I hope we get the news tomorrow Erik ten Hag needs to leave ASAP! The mediocrity stinks"",""1850586460749263148"","""","""",""en"",""I dey house! "",""0"",""0"",""0"",""https://x.com/cyclopsebuka/status/1850586460749263148"",""275889256"",""cyclopsebuka""";hate
"1850585791132549553,""Sun";Oct;27;17:11:59;0;"2024"",""0"",""@ManUtd Erik Ten Hag must stay we still need his services"",""1850586252464046123"","""",""ManUtd"",""en"",""Mombasa, Kenya"",""0"",""0"",""0"",""https://x.com/mwandrox/status/1850586252464046123"",""1376864856779976705"",""mwandrox""";no-hate
"1850586230351876402,""Sun";Oct;27;17:11:54;0;"2024"",""2"","" We were FAR better than the opponent injustice Erik ten Hag reacts to Manchester United's 2-1 defeat to West Ham https://t.co/3mfnpwYHIe | Pidom | Ibadan | Pastor Jerry Eze | Hausa | Seun Kuti | Northern Nigeria | Sabinus | Kano | TG Omori |Simon Ekpa | Mourinho |"",""1850586230351876402"",""https://pbs.twimg.com/media/Ga6XGnPXAAAGtKO.jpg"","""",""en"","""",""0"",""0"",""0"",""https://x.com/tmofficially/status/1850586230351876402"",""1590424619034492930"",""tmofficially""";no-hate
"1850586208721600657,""Sun";Oct;27;17:11:49;0;"2024"",""0"",""Manchester United suffered another damaging defeat for manager Erik ten Hag as Jarrod Bowen s penalty in stoppage time gave West Ham a 2-1 win on Sunday. United slip to 14th in the Premier League table having won just three of their opening nine games."",""1850586208721600657"","""","""",""en"",""Lille, France"",""0"",""0"",""0"",""https://x.com/Blackshine67940/status/1850586208721600657"",""1723014199838699521"",""Blackshine67940""";no-hate
"1850586171979583645,""Sun";Oct;27;17:11:40;0;"2024"",""0"",""JUST SEEN UNITED SCORE LOOOOOOOOOOOL FUCK YOUUUUUUU @ErikTenHag"",""1850586171979583645"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/PB25_/status/1850586171979583645"",""1143640044353335299"",""PB25_""";hate
"1850585791132549553,""Sun";Oct;27;17:10:44;0;"2024"",""27"",""@ManUtd Erik ten hag for life please He s doing a fantastic job"",""1850585936851055070"","""",""ManUtd"",""en"",""North London"",""0"",""3"",""0"",""https://x.com/ArseneCoat_FC/status/1850585936851055070"",""1733232728076697601"",""ArseneCoat_FC""";no-hate
"1850584143966376187,""Sun";Oct;27;17:10:36;0;"2024"",""2"",""@lauriewhitwell Soft lad Ten Hag should going on the attack and calling out the match fixing by Michael Oliver accept the fine Erik but call the corruption out or they will just keep doing it to us enough is enough now surely!!??"",""1850585904068300976"","""",""lauriewhitwell"",""en"","""",""0"",""0"",""0"",""https://x.com/DonJonSilver1/status/1850585904068300976"",""1451901914229129216"",""DonJonSilver1""";no-hate
"1850585892601344210,""Sun";Oct;27;17:10:33;0;"2024"",""5"",""Honestly sacking Erik Ten Hag isn t enough. I need him ****** in front of his family and for it to be televised live for the whole world especially his family to see"",""1850585892601344210"","""","""",""en"","""",""0"",""2"",""0"",""https://x.com/4mxrioo/status/1850585892601344210"",""1200066380319596544"",""4mxrioo""";hate
"1850585864465723451,""Sun";Oct;27;17:10:26;0;"2024"",""0"",""Greatest news would be Erik Ten Hag Sacked."",""1850585864465723451"","""","""",""en"",""Nairobi, Kenya"",""0"",""0"",""0"",""https://x.com/ThuoEdwins/status/1850585864465723451"",""895542565314768900"",""ThuoEdwins""";hate
"1850585831477588384,""Sun";Oct;27;17:10:19;0;"2024"",""0"",""@RatcliffeUtdEra Ever since Erik ten Hag become Man Utd manager of of the club Man Utd have failed to win all there top 6 teams in premier league away from home and Man Utd lest win in Europe League was 1 year ago lest October 2023 so you said you are an Man Utd fan then"",""1850585831477588384"","""",""RatcliffeUtdEra"",""en"","""",""0"",""0"",""0"",""https://x.com/miranda7drew/status/1850585831477588384"",""422123552"",""miranda7drew""";no-hate
"1850585799869210653,""Sun";Oct;27;17:10:11;0;"2024"",""1"",""All Manchester united coaches post Fergie Erik Ten Hag is the most luckiest coach None of the coaches post Fergie will survive sacking under this performance. #ManchesterUnited"",""1850585799869210653"","""","""",""en"",""Accra "",""0"",""0"",""0"",""https://x.com/kojocollinsGh/status/1850585799869210653"",""1744678717"",""kojocollinsGh""";no-hate
"1850585752385581197,""Sun";Oct;27;17:10:00;0;"2024"",""0"",""Erik Ten Hag points out the injustice he has faced this season so far from the officials! #eriktenhag #manchesterunited #manutd #penalty #sportsinfofootball https://t.co/D44Nlxn4cJ"",""1850585752385581197"",""https://pbs.twimg.com/media/Ga6Z6k6WcAA-Fb9.jpg"","""",""en"","""",""0"",""0"",""0"",""https://x.com/sportsinfofeed/status/1850585752385581197"",""1765643798129016832"",""sportsinfofeed""";no-hate
"1850585514341974363,""Sun";Oct;27;17:09:03;0;"2024"",""0"",""Mike Ross as a fraud is better than Erik Ten Hag"",""1850585514341974363"","""","""",""en"",""where the money resides"",""0"",""0"",""0"",""https://x.com/KhofiGenes/status/1850585514341974363"",""1572992150513516544"",""KhofiGenes""";no-hate
"1850571980040212518,""Sun";Oct;27;17:09:01;0;"2024"",""0"",""@dartvarder Do you still back Erik Ten Hag?"",""1850585505152553027"","""",""dartvarder"",""en"",""𝐃𝐌 𝐟𝐨𝐫 𝐍𝐨𝐭𝐢𝐬 🔔"",""0"",""0"",""0"",""https://x.com/cristiano7TheG/status/1850585505152553027"",""1412490510866862080"",""cristiano7TheG""";no-hate
"1850585472004735102,""Sun";Oct;27;17:08:53;0;"2024"",""0"",""Erik ten Hag has struggled to implement a consistent tactical vision and his team's lack of cohesion and frequent defensive lapses raise serious concerns about his managerial effectiveness."",""1850585472004735102"","""","""",""en"","""",""0"",""1"",""0"",""https://x.com/TezUzman/status/1850585472004735102"",""1540687546925154304"",""TezUzman""";no-hate
"1850581376795394540,""Sun";Oct;27;17:08:44;0;"2024"",""1"",""@mufcMPB Manchester United should ve sacked Erik ten Hag 5 months ago let alone after today s defeat."",""1850585433115116029"","""",""mufcMPB"",""en"","""",""0"",""0"",""0"",""https://x.com/phjes11/status/1850585433115116029"",""1582724557"",""phjes11""";hate
"1850585370641228087,""Sun";Oct;27;17:08:29;0;"2024"",""0"",""Michael Oliver was never fit to be a referee to begin with let alone controlling VAR. Michael Oliver should be sacked from refereeing as well if Erik ten Hag leaves Manchester United. Michael Oliver is not fit for purpose."",""1850585370641228087"","""","""",""en"",""Lincoln, England"",""0"",""0"",""0"",""https://x.com/TomWaltham38901/status/1850585370641228087"",""1661778999754862600"",""TomWaltham38901""";no-hate
"1850585356967838008,""Sun";Oct;27;17:08:25;0;"2024"",""0"",""Manchester United Erik ten Hag Post-match Interview vs West Ham United Defeat 2-1 ️ London Stadium London Premier League #MUFC #WeAreUnited #GlorygloryManUnited #ErikAtTheWheel #PremierLeague @ManUtd @premierleague https://t.co/w9w0eI2Kuv"",""1850585356967838008"","""","""",""en"","""",""0"",""2"",""0"",""https://x.com/micke_mh/status/1850585356967838008"",""1514168972073185281"",""micke_mh""";no-hate
"1850585341079519584,""Sun";Oct;27;17:08:22;0;"2024"",""0"",""Should Manchester United sack Erik ten Hag following today s defeat? YES/NO? https://t.co/DaT5Cx0p4h"",""1850585341079519584"",""https://pbs.twimg.com/media/Ga6ZjwJWEAAKQPV.jpg"","""",""en"","""",""0"",""3"",""0"",""https://x.com/SQUnited10/status/1850585341079519584"",""1646362020789272576"",""SQUnited10""";no-hate
"1850585321735631347,""Sun";Oct;27;17:08:17;0;"2024"",""6"",""If Erik Ten Hag isn t gone by January Marcus Rashford needs to hand in a transfer request to save his career. I m being deadly serious. He s 27 soon and his best years are being pissed away by a manager who has seen how good he can be then chosen to nullify his talents."",""1850585321735631347"","""","""",""en"","""",""0"",""4"",""0"",""https://x.com/ElMago21_/status/1850585321735631347"",""1135670313931464704"",""ElMago21_""";no-hate
"1850585292761080206,""Sun";Oct;27;17:08:10;0;"2024"",""0"",""I no just understand wetin Erik Ten Hag tell Man Utd board of directors wey make dem never sack the werey up till now."",""1850585292761080206"","""","""",""en"",""somewhere "",""0"",""1"",""0"",""https://x.com/samchester27/status/1850585292761080206"",""1590931092"",""samchester27""";no-hate
"1850585277791613271,""Sun";Oct;27;17:08:07;0;"2024"",""3"",""Last time we won at West Ham it was decided by two players deemed not good enough by Erik Ten Hag. Ronaldo and De Gea penalty save. https://t.co/4N1QeWuxkB"",""1850585277791613271"",""https://pbs.twimg.com/media/Ga6ZgGeWkAAeP_4.jpg"","""",""en"","""",""0"",""4"",""0"",""https://x.com/NoJetsNextDoor/status/1850585277791613271"",""3082997165"",""NoJetsNextDoor""";no-hate
"1850585269407494452,""Sun";Oct;27;17:08:05;0;"2024"",""1"",""I appreciate the trophies Erik Ten Hag has won for United since his arrival but I must say that it's now time to leave the club #GGMU️"",""1850585269407494452"","""","""",""en"",""Warri, Nigeria"",""0"",""0"",""0"",""https://x.com/paskujae/status/1850585269407494452"",""1627076896126304257"",""paskujae""";no-hate
"1850585204550689159,""Sun";Oct;27;17:07:49;0;"2024"",""0"",""Erik ten Hag will be the reason I quit football."",""1850585204550689159"","""","""",""en"",""Lagos, Nigeria"",""0"",""1"",""0"",""https://x.com/polishedshaft/status/1850585204550689159"",""1252276650135506949"",""polishedshaft""";no-hate
"1850585149290725483,""Sun";Oct;27;17:07:36;0;"2024"",""1"",""Las Las that thing wey INEOS dey try to avoid by all means go still happen. Erik Ten Hag your days are countful. https://t.co/lM9HevMXlo"",""1850585149290725483"",""https://pbs.twimg.com/media/Ga6ZYShWgAE9-9U.jpg"","""",""en"","""",""0"",""0"",""0"",""https://x.com/_Georgito/status/1850585149290725483"",""323183778"",""_Georgito""";no-hate
"1850582100560507009,""Sun";Oct;27;16:59:27;0;"2024"",""0"",""@TheEuropeanLad This is how Erik ten Hag scam us reach this spot. #MUFC"",""1850583099773534385"","""",""TheEuropeanLad"",""en"",""Somewhere"",""0"",""0"",""0"",""https://x.com/El_Ashraafy/status/1850583099773534385"",""1436211900845539331"",""El_Ashraafy""";no-hate
"1850583061760471241,""Sun";Oct;27;16:59:18;0;"2024"",""0"",""Rome wasn't built in a day. Give Erik ten Hag time he is the man to fix Manchester United. Don't sack this genius https://t.co/iLkPdwK1Ly"",""1850583061760471241"",""https://pbs.twimg.com/media/Ga6XfM5WwAAi6Ct.jpg"","""",""en"","""",""0"",""0"",""0"",""https://x.com/focus_chikamso/status/1850583061760471241"",""1508375841427922952"",""focus_chikamso""";no-hate
"1850573109088153621,""Sun";Oct;27;16:59:08;0;"2024"",""1"",""@Alhaji_Cubez Management has undergone significant changes with the appointments of a new CEO sporting director chief financial officer technical director assistant manager and others. Also £205.9 million was invested this summer. So who is to lead the project? Erik Ten Hag? Not at al"",""1850583017892483377"","""",""Alhaji_Cubez"",""en"",""England, United Kingdom"",""0"",""1"",""1"",""https://x.com/tsdeeone/status/1850583017892483377"",""395159755"",""tsdeeone""";no-hate
"1850582902037205277,""Sun";Oct;27;16:58:40;0;"2024"",""0"",""Erik ten Hag isn't getting sacked lol"",""1850582902037205277"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/TameezFT/status/1850582902037205277"",""1254150268775796741"",""TameezFT""";no-hate
"1850575045036233174,""Sun";Oct;27;16:58:30;0;"2024"",""5"",""@MufcWonItAll2 I never want to see managers sacked Erik Ten Hag should be sacked for buying Antony alone Pick one mate because you re starting to sound like the usual agenda brigade who will back their opinion ove what s best for the club https://t.co/kPmC9TIifU"",""1850582859041382818"",""https://pbs.twimg.com/media/Ga6XTPOWMAERCDc.jpg"",""MufcWonItAll2"",""en"","""",""0"",""1"",""0"",""https://x.com/tea_db/status/1850582859041382818"",""1365090408741634048"",""tea_db""";no-hate
"1850582843656708558,""Sun";Oct;27;16:58:26;0;"2024"",""15"",""𝐖𝐞𝐬𝐭 𝐇𝐚𝐦 𝐛𝐞𝐚𝐭 𝐌𝐚𝐧 𝐔𝐭𝐝 𝟐-𝟏 𝐚𝐬 𝐏𝐚𝐥𝐦𝐞𝐫 𝐟𝐢𝐫𝐞𝐬 𝐂𝐡𝐞𝐥𝐬𝐞𝐚 𝐭𝐨 𝐯𝐢𝐜𝐭𝐨𝐫𝐲 West Ham piled more pressure on beleaguered Manchester United boss Erik ten Hag with a dramatic 2-1 win on Sunday as Cole Palmer inspired Chelsea to a victory by the same https://t.co/RLQbUZzxfx"",""1850582843656708558"",""https://pbs.twimg.com/media/Ga6XRlGXYAADvYF.jpg"","""",""en"",""Lagos, Nigeria"",""0"",""1"",""0"",""https://x.com/MobilePunch/status/1850582843656708558"",""24291371"",""MobilePunch""";no-hate
"1850582753940533331,""Sun";Oct;27;16:58:05;0;"2024"",""0"",""️ Erik ten Hag on speaking with the officials: I spoke with them. That's a third time I have felt injustice in the season and it has a big impact on our team and on our scores and where we are in the table. It's not right. #MUFC"",""1850582753940533331"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/OjatulaOla36590/status/1850582753940533331"",""1663416216759726080"",""OjatulaOla36590""";no-hate
"1850582707857702919,""Sun";Oct;27;16:57:54;0;"2024"",""3"",""West Ham piled more pressure on beleaguered Manchester United boss Erik ten Hag with a dramatic 2-1 win on Sunday as Cole Palmer inspired Chelsea to a victory by the same scoreline over Newcastle. https://t.co/FtvhOhyUXa"",""1850582707857702919"","""","""",""en"",""Kingston, Jamaica"",""0"",""3"",""0"",""https://x.com/JamaicaObserver/status/1850582707857702919"",""14470793"",""JamaicaObserver""";no-hate
"1850582700534427986,""Sun";Oct;27;16:57:52;0;"2024"",""0"",""How is Erik ten hag even walking a free man sef"",""1850582700534427986"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/daramola_dev/status/1850582700534427986"",""1829335549804429312"",""daramola_dev""";no-hate
"1850582672239722615,""Sun";Oct;27;16:57:45;0;"2024"",""4"","" NEW YOUTUBE VIDEO 'At the moment the LUCK IS NOT ON MY SIDE!' | Erik Ten Hag | West Ham 2-1 Man Utd https://t.co/jgSBu5FtGX https://t.co/bAZigBNI7Q"",""1850582672239722615"",""https://pbs.twimg.com/media/Ga6XIbDXAAAAO1I.jpg"","""",""en"",""United Kingdom"",""2"",""0"",""3"",""https://x.com/BeanymanSports/status/1850582672239722615"",""295380693"",""BeanymanSports""";no-hate
"1850582643433181264,""Sun";Oct;27;16:57:39;0;"2024"",""1045"","" We were FAR better than the opponent injustice Erik ten Hag reacts to Manchester United's 2-1 defeat to West Ham https://t.co/Ak2NNHXfPN"",""1850582643433181264"",""https://pbs.twimg.com/media/Ga6XGnPXAAAGtKO.jpg"","""",""en"",""London"",""113"",""442"",""98"",""https://x.com/SkySportsPL/status/1850582643433181264"",""713993413"",""SkySportsPL""";no-hate
"1850573551658504383,""Sun";Oct;27;16:57:35;0;"2024"",""0"",""@LukeShawArmy Erik Ten Hag London Stadium is never an easy game and we should be proud of chances created. But you know we ve won two trophies in the past two years we are a winning mentality team "",""1850582628228817001"","""",""AmorimRedArmy"",""en"","""",""0"",""0"",""0"",""https://x.com/thee_hics/status/1850582628228817001"",""973826664877711361"",""thee_hics""";no-hate
"1850582598172525017,""Sun";Oct;27;16:57:28;0;"2024"",""0"",""Jarrod Bowen penalty heaps pressure on Erik ten Hag as West Ham beat Man United https://t.co/IEvEQo3PEQ https://t.co/E8zD2nK3RL"",""1850582598172525017"",""https://pbs.twimg.com/media/Ga6XEBnWUAABrL6.jpg"","""",""en"",""London, England"",""0"",""0"",""0"",""https://x.com/IndySport/status/1850582598172525017"",""16996182"",""IndySport""";no-hate
"1850582519692894718,""Sun";Oct;27;16:57:09;0;"2024"",""0"",""I never liked Erik Ten Hag. Cold blooded narcissist with a monstrous inferiority &amp";no-hate
"1850569845588291762,""Sun";Oct;27;16:57:03;0;"2024"",""0"",""@NoodleHairCR7 Let it sink in that Erik ten hag is playing favoritism in football"",""1850582496288616927"","""",""NoodleHairCR7"",""en"","""",""0"",""0"",""0"",""https://x.com/LopezCisco30505/status/1850582496288616927"",""1636854678863347714"",""LopezCisco30505""";no-hate
"1850582282639163833,""Sun";Oct;27;16:56:47;0;"2024"",""0"",""@vanguardngrnews Trust the process we are all with Erik Ten Hag."",""1850582428487717324"","""",""vanguardngrnews"",""en"",""Nigeria"",""0"",""0"",""0"",""https://x.com/IHIMA_PRINCIPAL/status/1850582428487717324"",""2644187001"",""IHIMA_PRINCIPAL""";no-hate
"1850570264813420641,""Sun";Oct;27;16:56:31;0;"2024"",""0"",""@FabrizioRomano Exactly my prediction 2:1 in the favor of West Ham so that Erik Ten Hag will be sacked"",""1850582360707764694"","""",""FabrizioRomano"",""en"",""Nigeria"",""0"",""0"",""0"",""https://x.com/MoobiNuel/status/1850582360707764694"",""1815453899714949121"",""MoobiNuel""";no-hate
"1850582358623133839,""Sun";Oct;27;16:56:31;0;"2024"",""0"",""Following Manchester United's 2-1 defeat to West Ham BBC journalist Simon Stone suggests that a decision regarding Erik ten Hag's future could be imminent. Despite the club's desire for him to succeed poor results may force them into a swift reevaluati https://t.co/4zUjt0gp4W"",""1850582358623133839"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/FootyOddsOn/status/1850582358623133839"",""1356295934968213505"",""FootyOddsOn""";no-hate
"1850582318295273963,""Sun";Oct;27;16:56:21;0;"2024"",""1"",""What Erik ten Hag is doing with Marcus Rashford is like Mikel Arteta moving Bukayo Saka to left back and shoving Ben White forward to be the focal point of Arsenal's attack. Madness."",""1850582318295273963"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/dylmjack/status/1850582318295273963"",""3888133721"",""dylmjack""";no-hate
"1850546477333979300,""Sun";Oct;27;16:56:15;0;"2024"",""0"",""@UTDKara I want Erik ten hag to leave not because he's not good enough but this team has a very toxic environment from the board down the fans. He needs peace of mind away from the PGMOL English press and from us the fans. Let the team get an English coach and they should do whatever"",""1850582292487418189"","""",""UTDKara"",""en"","""",""0"",""0"",""0"",""https://x.com/mufasa265/status/1850582292487418189"",""1195614994077028354"",""mufasa265""";hate
"1850582280240038309,""Sun";Oct;27;16:56:12;0;"2024"",""302"",""Erik ten hag is making me hate bald people"",""1850582280240038309"","""","""",""en"","""",""2"",""19"",""27"",""https://x.com/47kasz/status/1850582280240038309"",""1498612549423714305"",""47kasz""";hate
"1850582163155988881,""Sun";Oct;27;16:55:44;0;"2024"",""0"",""Major breaking : Erik Ten Hag has been fired Decision made after the shocking dramatic defeat to West ham United. Source @FabrizioRomano #WHUMNU #Manutd https://t.co/igT961IiI1"",""1850582163155988881"",""https://pbs.twimg.com/media/Ga6WqqGXgAAMjAf.jpg"","""",""en"",""Lagos, Nigeria"",""1"",""0"",""0"",""https://x.com/KhingSZN/status/1850582163155988881"",""1374845491368894468"",""KhingSZN""";hate
"1850572983976235225,""Sun";Oct;27;16:55:39;0;"2024"",""1"",""@UnitedStandMUFC I want Erik ten hag to leave not because he's not good enough but this team has a very toxic environment from the board down the fans. He needs peace of mind away from the PGMOL English press and from us the fans. Let the team get an English coach and they should do whatever"",""1850582140838162828"","""",""UnitedStandMUFC"",""en"","""",""0"",""0"",""0"",""https://x.com/mufasa265/status/1850582140838162828"",""1195614994077028354"",""mufasa265""";hate
"1850548652214800704,""Sun";Oct;27;16:55:35;0;"2024"",""0"",""@fairlyodd_tweet I don't understand you this man. Only 3 players out of the xl are not his (Bruno Rashford Dalot) No way you want me to believe the 3 Erik ten hag favourite boys are the reason he can't win games consistently."",""1850582123326890256"","""",""fairlyodd_tweet"",""en"",""your thoughts "",""0"",""1"",""0"",""https://x.com/BGRed_/status/1850582123326890256"",""1375718959782187010"",""BGRed_""";no-hate
"1850577088064954782,""Sun";Oct;27;16:55:24;0;"2024"",""0"",""@ManUtd I want Erik ten hag to leave not because he's not good enough but this team has a very toxic environment from the board down the fans. He needs peace of mind away from the PGMOL English press and from us the fans. Let the team get an English coach and they should do whatever"",""1850582077600653726"","""",""ManUtd"",""en"","""",""0"",""0"",""0"",""https://x.com/mufasa265/status/1850582077600653726"",""1195614994077028354"",""mufasa265""";no-hate
"1850582075180511268,""Sun";Oct;27;16:55:23;0;"2024"",""1"",""The only good news I m looking forward to right now is Erik ten hag getting sacked like this lose is too much as big team huh "",""1850582075180511268"","""","""",""en"",""Milton, Ontario "",""0"",""0"",""0"",""https://x.com/Lil_dot01/status/1850582075180511268"",""835510963998699520"",""Lil_dot01""";hate
"1850571576787239050,""Sun";Oct;27;16:54:59;0;"2024"",""0"",""@NoodleHairCR7 Erik Ten hag is the sleeper cell in the club he's gonna destroy Manchester United"",""1850581975171555739"","""",""NoodleHairCR7"",""en"","""",""0"",""0"",""0"",""https://x.com/Dhana63993168/status/1850581975171555739"",""1447794476462706691"",""Dhana63993168""";hate
"1850581948277665955,""Sun";Oct;27;16:54:53;0;"2024"",""288"",""Manchester United have made every team they have faced this season look world class. Nothing is changing under Erik Ten Hag. Time to find a solution. #MUFC https://t.co/N13U10K91J"",""1850581948277665955"",""https://pbs.twimg.com/media/Ga6WeA4XAAA-QCJ.jpg"","""",""en"",""Manchester, England"",""2"",""23"",""21"",""https://x.com/Utd_Forever7/status/1850581948277665955"",""1533604675244670978"",""Utd_Forever7""";no-hate
"1850581921329520666,""Sun";Oct;27;16:54:46;0;"2024"",""0"",""That s our new RWB Erik Ten Hag football "",""1850581921329520666"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/Calebola10/status/1850581921329520666"",""1475109349374763009"",""Calebola10""";no-hate
"1850581896129831331,""Sun";Oct;27;16:54:40;0;"2024"",""1"",""We stand with Erik Ten Hag in these difficult times. #TenHagIn"",""1850581896129831331"","""","""",""en"",""Around the world in 80 days"",""0"",""0"",""0"",""https://x.com/DoomDubula/status/1850581896129831331"",""727474932611948546"",""DoomDubula""";no-hate
"1850581825770430911,""Sun";Oct;27;16:54:24;0;"2024"",""12"",""️ Erik ten Hag: I believe in my players. I trust them. I will encourage them to keep doing what we have been doing for long periods during this game and other games and then we will win more games. #MUFC https://t.co/M7Mwdz2wht"",""1850581825770430911"",""https://pbs.twimg.com/media/Ga6WXGqXcAAjZ6V.jpg"","""",""en"",""Old Trafford"",""0"",""2"",""2"",""https://x.com/TheUTDHQ/status/1850581825770430911"",""1830644713096966150"",""TheUTDHQ""";no-hate
"1850577088064954782,""Sun";Oct;27;16:53:58;0;"2024"",""0"",""@UTDKara @ManUtd One day just one day you will regret ever wanting Erik Ten Hag to be sacked. Bookmark this tweet. You English lots are so unreasonable."",""1850581720044573124"","""",""UTDKara"",""en"","""",""0"",""1"",""0"",""https://x.com/Devouringtiger9/status/1850581720044573124"",""2738824834"",""Devouringtiger9""";no-hate
"1850581705146458214,""Sun";Oct;27;16:53:55;0;"2024"",""0"",""Manchester United are 14th on the PL table after nine games with just 11 points and a minus 3 goal difference. Erik Ten Hag and the INEOS group are doing a fantastic job. They are taking Man Utd to the top. Kudos guys https://t.co/d33AVnEYFe"",""1850581705146458214"",""https://pbs.twimg.com/media/Ga6WP5qXUAAinbH.jpg"","""",""en"",""Ondo, Nigeria"",""0"",""0"",""0"",""https://x.com/Plancks/status/1850581705146458214"",""64791680"",""Plancks""";no-hate
