text,label
"The people that want Erik Ten Hag is sacked are the same set of people that put the Nigerian economy in a state of comatose. If Man united sack him how does he provide for his beautiful family? https://t.co/aEuv6Mhg0W""""",no-hate
"You can Sack Erik Ten Hag look at this beautiful family he's the bread winner https://t.co/LrlEcNZT50""""",no-hate
"@ScholesEvilTwin No Erik ten Hag. They are steadily rebuilding the squad.""""",no-hate
"@ManUtd It shall never be well with you you fool Erik Ten Hag""""",hate
"@OllieHolt22 INEOS sacks Erik ten Hag: Immediately goes against this long-term plan they ve been banging on about over the last few weeks. INEOS doesn t sack him: EtH continues failing to get a tune out of a sub-par group of players. #MUFC""""",no-hate
"Erik ten Hag: It was so difficult to see. Before the season there was the instruction about VAR only interfering in clear and obvious mistakes. That is definitely not a clear and obvious mistake from the on-field referee. #WHUMUN #MUFC https://t.co/rwJ2DkXckY""""",no-hate
"@ManUtd Sack Erik ten Hag! He has overstayed his welcome """"",hate
"I just watched a video where someone said they should jail Erik ten hag this people too do abeg""""",hate
"@TimesSport Sack Erik Ten Hag this needs to end""""",hate
"Erik Ten Hag always Complaining """"",no-hate
"@ManUtd Sack Erik ten Hag! He has overstayed his welcome """"",hate
"We've gone: W-D-L in the first 3 games of this run My feelings are already clear and with FOUR home games in a row now if Erik Ten Hag can't win ALL these games then he can have no excuses and he should lose his job. 4 wins from 14 games is simply unacceptable. #MUFC #WHUMUN""""",hate
"@LVGsLegacy @ole_was_right The fans and club done the same with Erik ten Hag because he won the fa cup they said okay we need to keep him even though in other areas and metrics we were piss poor. So it isn't only about winning a final that proves progression. Every metric has to improve for progression""""",no-hate
"Ineos and Jim ractiffe are longing to play truth or dare with erik ten hag so they can dare him to go home #ManchesterUnited""""",no-hate
"If Erik Ten Hag get sacked as a Manchester United Head Coach i believe its not because of this game but overall. https://t.co/FSQy1BTgqL""""",no-hate
"@Ic3Evaa I need his family to starve his son and everyone associated with SEG put in the nastiest North Korean prison Kees Vos Brent di Cesare and Erik ten Hag executed in front of a roaring crowd.""""",no-hate
"ï¸ Gary Neville: It s getting to that point where it ll become unbearable the pressure in this next week or two around Erik ten Hag. Just purely the position in the league they are 14th. Manchester United I mean it s Manchester United. He can t be 14th in the league. https://t.co/G3cPSJdVLk""""",hate
"Manchester United would have to pay up to Â£14million (â¬16.7m / $18.3m) to sack Erik ten Hag ... Better HE STAYS""""",hate
"Two weeks ago after the scrappy win against Brentford I said it that if Man Utd was a serious club Erik ten Hag should be gone before Christmas. As a fresh secondary school leaver I started supporting Man Utd after the unprecedented treble feat in 1999. In my 25yrs of being a https://t.co/p77WWxFOdA""""",hate
"Erik Ten Hag is doing a great job at Manchester United. He s the perfect man for the job """"",no-hate
"Man Utd always seem to have some shit hit the fan even when Erik ten Hag gets it right. But for terrible finishing that game would've been won in the first half. Don't think I've ever been this confused about #MUFC #WHUMUN. https://t.co/QgYtQBWGpf""""",hate
"Manchester United Erik ten Hag Post-match Interview vs West Ham United Defeat 2-1 ï¸ London Stadium London Premier League #MUFC #WeAreUnited #GlorygloryManUnited #ErikAtTheWheel #PremierLeague @ManUtd @premierleague https://t.co/w9w0eI2Kuv""""",no-hate
"@kgailas Erik Ten Hag is doing wonders at Manchester United. I love him for them.""""",no-hate
"One chance one goal. Erik Ten Hag's dipshits scored one goal from 150 chances in the previous game.""""",no-hate
"Erik ten hag is making me hate bald people""""",hate
"If Erik Ten Hag isn t gone by January Marcus Rashford needs to hand in a transfer request to save his career. I m being deadly serious. He s 27 soon and his best years are being pissed away by a manager who has seen how good he can be then chosen to nullify his talents.""""",no-hate
" Erik ten Hag for @BBCRMsport after the loss to West Ham! ï¸ https://t.co/eBlHEIJEsC""""",no-hate
"@TenHagBall_ man we're still playing like a shit this bald erik ten hag """"",hate
"Losing today should be the final nail in the coffin for Erik ten hag @ManUtd #mufc @INEOSGrenadiers @INEOS Sack him NOW #TENHAGOUT @lauriewhitwell @FabrizioRomano @David_Ornstein""""",hate
"Erik Ten Hag is the worst manager in the history of Manchester United. Sack him now. #TenHagOut https://t.co/2haDe86whz""""",hate
"Erik ten Hag is not the man to lead Man Utd ï¸ @GARSIDEK #MUFC https://t.co/HEx9sFkNDn""""",hate
" Mission Relegation directed by Erik Ten Hag . Produced by bunch of clowns . #TenHagOut""""",hate
"@sportingking365 This is Erik Ten Hag his beautiful Wife and lovely Daughter. Before you ask for his sacking think about his family. How do you want him to put food on their table https://t.co/tkQQF9HKy6""""",no-hate
"ERIK TEN HAG HAS LOST 18 OF HIS LAST 47 GAMES! WHY THE FUCK ARENT WE PROTESTING THROUGH THE STREETS!! HES DOING MORE DAMAGE TO OUR CLUB THAN THE FUCKING GLAZERS""""",hate
"@UtdDistrict I will rather stick with Erik ten hag""""",no-hate
"Breaking News!!!!! @FabrizioRomano Erik Ten Hag has been sacked by Manchester United Directors!! #ManchesterUnited #TenHagOut #PremierLeague #FIFA #uefachampionsleague https://t.co/EulOObRsCu""""",no-hate
"Manchester United missed an open goal and conceded in stoppage time to lose 2-1 at West Ham in the Premier League piling more pressure on manager Erik ten Hag on Sunday. Read more: https://t.co/eK6WbC7DUo #GLNRSports https://t.co/6Qa1Rctsbl""""",no-hate
"Erik Ten hag shouldn't even bother going to Carrington by morning""""",hate
"#ErikTenHag claims the best team did not win as he criticises VAR video https://t.co/K3nZLivOde""""",no-hate
"I no just understand wetin Erik Ten Hag tell Man Utd board of directors wey make dem never sack the werey up till now.""""",no-hate
"Roma are going to sack their 2nd coach of the season after a stretch of poor results that has them in 11th place. But Manchester United who finished 8th last season and are currently in 14th place with a record of 3-2-4 are going to keep Erik Ten Hag. Small club.""""",hate
"@MaritStensby I don't have an agenda against Erik ten Hag I just don't support him anymore. That is really unfair.""""",hate
"@unitedtunnel NO! And the won't retain Erik Ten Hag if the take over.""""",no-hate
"Yes folks there was a time Manchester United got eelegated in the 1970s and it could happen again because the motherf**kers do not want to fire Erik Ten Hag! https://t.co/WrMTYrsTLO""""",hate
"Erik ten Hag is one more defeat away from selling CBD oil on here with Aldo""""",hate
"Erik Ten Hag trying to coach Man Utd players https://t.co/Ubo5WBELyK""""",no-hate
"Erik ten Hag is one more defeat away from selling CBD oil on here with Aldo""""",hate
"Dear @ManUtd if #ErikTenHag were to get fired who would you like to replace him?""""",no-hate
"@TrollFootball Once united sack Erik Ten Hag some players should be sacked as well for the team to have shape again""""",hate
"@TenHagBall_ Sack Erik Ten Hag already pls""""",hate
"ï¸ Gary Neville: It s getting to that point where it ll become unbearable the pressure in this next week or two around Erik ten Hag. Just purely the position in the league they are 14th. Manchester United I mean it s Manchester United. He can t be 14th in the league. https://t.co/G3cPSJdVLk""""",hate
"Man Utd always seem to have some shit hit the fan even when Erik ten Hag gets it right. But for terrible finishing that game would've been won in the first half. Don't think I've ever been this confused about #MUFC #WHUMUN. https://t.co/QgYtQBWGpf""""",hate
"@ManUtd The next move to Erik ten hag https://t.co/kjXSwmD11U""""",no-hate
"@PhokMei @TenHagEra 8 games 1 win = relegation form cha. erik ten hag is ensuring we are in a proper mighty relegation scrap. he has to go blud come tf on""""",hate
"today s game and player form would have been so different had Erik Ten Hag behaved in an appropriate manner over this run of games #TenHagOut #NoMoreExcuses https://t.co/mtfFrmDIq7""""",hate
"@UnitedStandMUFC I want Erik ten hag to leave not because he's not good enough but this team has a very toxic environment from the board down the fans. He needs peace of mind away from the PGMOL English press and from us the fans. Let the team get an English coach and they should do whatever""""",hate
"@MaritStensby I don't have an agenda against Erik ten Hag I just don't support him anymore. That is really unfair.""""",hate
"@TimesSport Sack Erik Ten Hag this needs to end""""",hate
"Erik Ten Hag is not the reason for the problems in your life or at your football club. Know that and know peace""""",no-hate
"Yes folks there was a time Manchester United got eelegated in the 1970s and it could happen again because the motherf**kers do not want to fire Erik Ten Hag! https://t.co/WrMTYrsTLO""""",hate
"Manchester United manager Erik ten Hag slammed the officials stating that he's experienced unfair treatment for the third time this season severely impacting the team's performance and table position. #MUFC https://t.co/XkA1hZSp9m""""",no-hate
"Sack Erik Ten Hag pls @ManUtd Enough is Enoughï¸""""",hate
"'You can't be 14th in the league after nine games': Gary Neville pinpoints when he thinks Erik ten Hag will be sacked with pressure becoming 'unbearable' after Man United lose again https://t.co/9iCO4DHOGA""""",hate
"Last season Raheem Sterling was wasting chances for Chelsea under Poch like it was running out of fashion Nicolas Jackson as well This season a managerial change has brought a semblance of a new dawn. Erik ten Hag apologists can continue deceiving themselves. https://t.co/nYkA6iGTnO""""",no-hate
"How should Manchester United react to a rocky start to the season? The NBC Sports Soccer crew discusses Erik ten Hag's future with the club. https://t.co/t6x0NVZg8X""""",no-hate
"https://t.co/o2Muwccr6N WEST HAM UNITED 2-1 MANCHESTER UNITED ERIK TEN HAG HAS TO BE SACKED TONIGHT!!!! FULL TIME REACTION NOW *LIVE* ON UTDREDDEVILS20 ON YOUTUBE SO PLEASE SUBSCRIBE TO THE CHANNEL AND TO THE COMMUNITY IF YOU ARE NEW THANK YOU LEGENDS I'M LIVE NOW SO ENJOY""""",hate
"When do you THINK Erik ten Hag gets the sack?""""",hate
"Like this tweet if you want Erik Ten hag to stay at Manchester United https://t.co/mo3KIJv36y""""",no-hate
"Early this year I said if @ManUtd refused to sack Erik Ten Hag she will end up at the lower part of the league. Manchester United is currently 14th in the league. But that's not where I was envisaging. People often wondered how a clue once contending for the league suddenly""""",no-hate
"I no just understand wetin Erik Ten Hag tell Man Utd board of directors wey make dem never sack the werey up till now.""""",no-hate
" The players wasted chances this isn't on Erik Ten Hag Well maybe if he didn't bin off footballs greatest ever goalscorer for two strikers who can't score then maybe we would score more goals Everything is on Erik Ten Hag #ETHOUT #MUFC""""",hate
"@wealth_united_ This is Erik Ten Hag his beautiful daughter and lovely wife. Before you ask him to be sacked by Man Utd think about his family. How do you want him to put food on their table? Erik Ten Hag must stay. https://t.co/I34xxMd8yz""""",no-hate
"@TimesSport Sack Erik Ten Hag this needs to end""""",hate
"@UTDKara Erik ten hag has nothing to offer that team anymore""""",hate
"@fooball_memes @markgoldbridge If you're blaming Erik Ten Hag for today's game the you're sick""""",no-hate
"I hope we get the news tomorrow Erik ten Hag needs to leave ASAP! The mediocrity stinks""""",hate
"Erik ten hag resign or I m nicking your bike""""",hate
"Erik ten Hag has struggled to implement a consistent tactical vision and his team's lack of cohesion and frequent defensive lapses raise serious concerns about his managerial effectiveness.""""",no-hate
"@fairlyodd_tweet I don't understand you this man. Only 3 players out of the xl are not his (Bruno Rashford Dalot) No way you want me to believe the 3 Erik ten hag favourite boys are the reason he can't win games consistently.""""",no-hate
"@TheEuropeanLad 1-0 West Ham United. THE DUTCH SUMMERVILLE HAS GIVEN THEM THE LEAD VS MANCHESTER UNITED !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! ERIK TEN HAG IN TROUBLE ONCE AGAIN !!!!!!!!!!!!!!!!!!!!!!!!!! https://t.co/5tBnWFuPO0""""",hate
"I ll never forgive Erik ten Hag """"",hate
"@UTDKara I want Erik ten hag to leave not because he's not good enough but this team has a very toxic environment from the board down the fans. He needs peace of mind away from the PGMOL English press and from us the fans. Let the team get an English coach and they should do whatever""""",hate
"@TimesSport Sack Erik Ten Hag this needs to end""""",hate
"This is Erik Ten Hag his beautiful daughter and lovely wife. Before you ask him to be sacked by Man Utd think about his family. How do you want him to put food on their table? Erik Ten Hag must stay. Like this if you agree https://t.co/k3470uoBSX""""",no-hate
"Erik ten Hag: Three times this season we feel injustice. We have to score we created so many chances. We should've been two or three up. Second half we were forcing it but we allowed them into the game. https://t.co/h6kOd4ni1Z""""",no-hate
"Erik ten hag is making me hate bald people""""",hate
"Man United will be making a big mistake if they sack Erik Ten Hag. Erik Ten Hag has won two trophies for Man United and he is a man with family. TEN HAG MUST NOT BE SACKED. https://t.co/O9lYHkVcZi""""",no-hate
"Erik ten Hag finds excuses for West Ham defeat but this should be last game says @RealKevinPalmer https://t.co/4OIFj7JLQ5""""",no-hate
"@thetalkerholic @UTDKara If you can't score goals Nothing to look for All manager wants to win That's why Erik ten hag love mac- tominay""""",no-hate
"What is the difference between Xavi and Erik Ten Hag?""""",no-hate
"I ll never forgive Erik ten Hag """"",hate
" Just Sack Erik Ten Hag? The Munde react to the West Ham loss and we talk about fans conspiracies about the managerial link with Xavi Hernandez. - https://t.co/Uox6FZcsBP https://t.co/t1OQTf5MMI""""",hate
"Neville: Pressure on Ten Hag 'unbearable' if Man Utd lose to Chelsea Gary Neville says the pressure on Erik ten Hag will become unbearable if Manchester United lose to Chelsea next Sunday. CFB Streams NCAAF Live Stream https://t.co/AOLmyUSui8""""",no-hate
"Pound for pound Erik Ten Hag is the worst coach in the league. His team gets outcoached and outclassed every damn time no matter the team. Damn Lopetegui got a win against Ten Hag. That's just terrible. Fvck all the missed chances in the first half it happens.""""",hate
"@ManUtd checking @SkySportsNews every 10 minutes hoping to see Erik Ten Hag Sacked finally! Please please please @SirJimRatclife try anybody until end of the season as it's a write off again already. Even roy keane to scare them into shape and tell them how it is #TenHagMustGo""""",no-hate
"@TenHagBall_ Sack Erik Ten Hag already pls""""",hate
"'You can't be 14th in the league after nine games': Gary Neville pinpoints when he thinks Erik ten Hag will be sacked with pressure becoming 'unbearable' after Man United lose again https://t.co/9iCO4DHOGA""""",hate
"@FabrizioRomano Exactly my prediction 2:1 in the favor of West Ham so that Erik Ten Hag will be sacked""""",no-hate
" We played so good... So I can't criticize my team for not playing well. Man United boss Erik ten Hag speaks following a controversial late defeat against West Ham. https://t.co/LG4sUOIMoX""""",no-hate
"Just sack Erik ten hag @ManUtd Things won't turn around 18 months it's been pure shit It's November in 2 weeks and we are 14th Sack him while there's time to save this season @INEOSGrenadiers @INEOS #mufc @SkySportsPL @FabrizioRomano @OmarBerrada""""",hate
" Manchester United have won only ððð game in their last 8 . Walls thinning for Erik Ten Hag #MUFC""""",hate
"1 Win in the last 8 games and Erik ten Hag is still the coach of Man United? https://t.co/6TXih9dbHl""""",no-hate
"Erik Ten Hag reacts to West Ham defeat https://t.co/cZStBZaiW3 via @YouTube @M53Irons""""",no-hate
"@fidelityic Their opinion doesn t matter bro!! Erik ten hag is one of the best manager""""",no-hate
"@FabrizioRomano Penalty or no penalty Erik Ten Hag Out! Get Erik out my club ASAP """"",hate
"In a gripping twist of fate Erik ten Hag decries the injustice of Manchester United's heartbreak against West Ham's last-minute penalty. Dive into the latest football news and uncover the emotions that shape the game. Read more at https://t.co/btxltrmc3M""""",no-hate
"@UtdFaithfuls @_Utdbaki Ten Hag s PR stans are going to share this compilation a zillion times this coming week in order to create a narrative that makes Ten Hag looks innocent. It s only a matter of time before he is gone. Congratulations on the 17M jackpot Erik.""""",no-hate
"Erik Ten Hag is the worst manager in the history of Manchester United. Sack him now. #TenHagOut https://t.co/2haDe86whz""""",hate
"Man Utd are paying the price for Erik ten Hag's rank incompetence ï¸ @GARSIDEK #MUFC https://t.co/HEx9sFkNDn""""",hate
"If Erik Ten Hag get sacked as a Manchester United Head Coach i believe its not because of this game but overall. https://t.co/FSQy1BTgqL""""",no-hate
"if you really hear us sack erik ten hag and sell dalot.""""",hate
"@metalmarkie How is Erik Ten Hag right now""""",no-hate
"@lauriewhitwell Soft lad Ten Hag should going on the attack and calling out the match fixing by Michael Oliver accept the fine Erik but call the corruption out or they will just keep doing it to us enough is enough now surely!!??""""",no-hate
"Erik Ten Hag Will Be SACKED - But When? West Ham 2-1 Manhcester United |... https://t.co/ODW1WiOwpv via @YouTube""""",hate
"I think Erik Ten Hag should be collecting his letter this night!""""",no-hate
"Revealed: Man United coach's x-rated response to West Ham's late penalty as Erik ten Hag's side suffer defeat to pile pressure on under-fire boss https://t.co/EScigt2qod""""",no-hate
"@TimesSport Sack Erik Ten Hag this needs to end""""",hate
":Erik ten Hag: Three times this season we feel injustice. We have to score we created so many chances. We should've been two or three up. Second half we were forcing it but we allowed them into the game . #MUFC""""",no-hate
"@UnitedStandMUFC I want Erik ten hag to leave not because he's not good enough but this team has a very toxic environment from the board down the fans. He needs peace of mind away from the PGMOL English press and from us the fans. Let the team get an English coach and they should do whatever""""",hate
"@Nofacenocase38 @UTDEriksen When last did Manchester United won something before Erik ? And what was their position before he took over ?""""",no-hate
"@NoodleHairCR7 Erik Ten hag is the sleeper cell in the club he's gonna destroy Manchester United""""",hate
"Erik ten hag is making me hate bald people""""",hate
"Erik Ten Hag is begging Manchester United owner Jim Ratcliffe to sack him after United lost 2-1 against West Ham today. (Parody) I made this using https://t.co/rNe1J8cXp3 #manchesterunited #manutd #manutdfans #manutdfc #eriktenhag #tenhag #tenhagout https://t.co/xtceHncKbZ""""",hate
"INEOS are Manchester United fans going to wake to Erik ten Hag sack news?""""",no-hate
"I am actually better than Erik Ten Hag .. I see things for what they are and I am not as delusional as him .""""",hate
"@LVGsLegacy @ole_was_right The fans and club done the same with Erik ten Hag because he won the fa cup they said okay we need to keep him even though in other areas and metrics we were piss poor. So it isn't only about winning a final that proves progression. Every metric has to improve for progression""""",no-hate
"I can't believe there are still sane individuals defending Erik ten hag""""",no-hate
"Fully falling out of love with watching man utd the toxicity in the fanbase is killing me watching the highlights there made me depressed. Erik ten hag coached a 5-0 win in the first half ruud van nistelrooy is our finishing coach. If we sack eth he will be our coach. Amazing.""""",no-hate
"@mufcMPB It s either we go all out and get Ruben Amorim from sportin Lisbon or we break the bank for Julian naglesman or we stick with Erik ten hag or better still bring back OGS till the end of the season. XAVI is not Him #mufc @ManUtd @ManUtd_Es""""",no-hate
"#ErikTenHag claims the best team did not win as he criticises VAR video https://t.co/K3nZLivOde""""",no-hate
"@TenHagBall_ Sack Erik Ten Hag already pls""""",hate
"@UTDKara I'd reposted if only it says Erik Ten Hag is the worst coach in the world man is so poor Get him fired @INEOS""""",hate
"Losing today should be the final nail in the coffin for Erik ten hag @ManUtd #mufc @INEOSGrenadiers @INEOS Sack him NOW #TENHAGOUT @lauriewhitwell @FabrizioRomano @David_Ornstein""""",hate
"Not tweeting till they sack Erik Ten Hag . https://t.co/DY6cmFlIHv""""",hate
"Last season Raheem Sterling was wasting chances for Chelsea under Poch like it was running out of fashion Nicolas Jackson as well This season a managerial change has brought a semblance of a new dawn. Erik ten Hag apologists can continue deceiving themselves. https://t.co/nYkA6iGTnO""""",no-hate
"@TrollFootball Once united sack Erik Ten Hag some players should be sacked as well for the team to have shape again""""",hate
"@RomeInTheEast @FabrizioRomano Barca looked at him real good""""",no-hate
" Just Sack Erik Ten Hag? The Munde react to the West Ham loss and we talk about fans conspiracies about the managerial link with Xavi Hernandez. - https://t.co/Uox6FZcsBP https://t.co/t1OQTf5MMI""""",hate
"Like this tweet if you want Erik Ten hag to stay at Manchester United https://t.co/mo3KIJv36y""""",no-hate
"@FabrizioRomano Any new news on Erik Ten Hag? @FabrizioRomano""""",no-hate
"if you really hear us sack erik ten hag and sell dalot.""""",hate
"I ll never forgive Erik ten Hag """"",hate
"It's not about Erik Ten Hag.I think player don't like the Club and only Sign for the Money.They lose every game on purpose.""""",no-hate
"Erik ten Hag directed his anger towards the VAR process that awarded a pivotal late penalty to West Ham in #MUFC's 2-1 defeat in East London #WHUMUN https://t.co/bGjy7CC46V""""",no-hate
"@ManUtd Sack Erik ten Hag! He has overstayed his welcome """"",hate
"Yes folks there was a time Manchester United got eelegated in the 1970s and it could happen again because the motherf**kers do not want to fire Erik Ten Hag! https://t.co/WrMTYrsTLO""""",hate
"Honestly sacking Erik Ten Hag isn t enough. I need him ****** in front of his family and for it to be televised live for the whole world especially his family to see""""",hate
" When you only concede two goals away against Westham it shows that you are difficult to beat we will bounce back Erik Ten Hag""""",no-hate
"We've gone: W-D-L in the first 3 games of this run My feelings are already clear and with FOUR home games in a row now if Erik Ten Hag can't win ALL these games then he can have no excuses and he should lose his job. 4 wins from 14 games is simply unacceptable. #MUFC #WHUMUN""""",hate
"@OllieHolt22 INEOS sacks Erik ten Hag: Immediately goes against this long-term plan they ve been banging on about over the last few weeks. INEOS doesn t sack him: EtH continues failing to get a tune out of a sub-par group of players. #MUFC""""",no-hate
"All Manchester united coaches post Fergie Erik Ten Hag is the most luckiest coach None of the coaches post Fergie will survive sacking under this performance. #ManchesterUnited""""",no-hate
"In a gripping twist of fate Erik ten Hag decries the injustice of Manchester United's heartbreak against West Ham's last-minute penalty. Dive into the latest football news and uncover the emotions that shape the game. Read more at https://t.co/btxltrmc3M""""",no-hate
"The UK needs to ban Erik Ten Hag from entering the country @Keir_Starmer @Keir_Starmer @Keir_Starmer""""",hate
"@ManUtd I deeply empathize with the person handling social media duties. It's difficult to find the right words to post after such a sorrowful day. It truly feels painful. Erik Ten Hag is the source and at heart of our frustration and pain. His stubbornness is baffling. The transition""""",hate
"Repost in solidarity for Erik Ten Hag.. Manchester United trust the process. https://t.co/nc7tGoV5ts""""",no-hate
"If by tomorow Erik Ten Hag is still the coach of Manchester United..... Then it is clear that the owners lack ambition for the club """"",hate
" Erik ten Hag for @BBCRMsport after the loss to West Ham! ï¸ https://t.co/eBlHEIJEsC""""",no-hate
"Erik Ten Hag judgement day is coming. You will pay for your sins""""",hate
"@TimesSport Sack Erik Ten Hag this needs to end""""",hate
"@UnitedStandMUFC I want Erik ten hag to leave not because he's not good enough but this team has a very toxic environment from the board down the fans. He needs peace of mind away from the PGMOL English press and from us the fans. Let the team get an English coach and they should do whatever""""",hate
"Erik Ten Hag always Complaining """"",no-hate
"@UTDKara Keep him.. Erik Ten Hag we take us to the promise land""""",no-hate
"-Proper talent ID -Identical play style -Big trophy winner -Big game manager -Silky hair -AURA Sack Erik Ten Hag sign Xavi Hernandez. He is the truth. https://t.co/J5cnUqCwCd""""",hate
"@ManUtd When would the sledgehammer fall on Erik Ten Hag?""""",no-hate
"I just watched a video where someone said they should jail Erik ten hag this people too do abeg""""",hate
"@ManUtd At this rate @ManUtd we should be relegated for you sack Erik ten hag we need the motivation of a different manager everything now is pathetic. Do you even train this players?""""",hate
"So it is Xavi. Ooh my Erik ten Hag is gone! Ooh Manchester United https://t.co/i3CT6HGsED""""",hate
"@KurotamsJustus When is INEOS sacking Erik Ten Hag for crying out loud Am fuckin tired""""",hate
"When do you THINK Erik ten Hag gets the sack?""""",hate
"Today's loss is solely on the players and not Erik Ten Hag...""""",no-hate
"1 Win in the last 8 games and Erik ten Hag is still the coach of Man United? https://t.co/6TXih9dbHl""""",no-hate
"I hope we get the news tomorrow Erik ten Hag needs to leave ASAP! The mediocrity stinks""""",hate
"@MaritStensby I don't have an agenda against Erik ten Hag I just don't support him anymore. That is really unfair.""""",hate
"I can't believe there are still sane individuals defending Erik ten hag""""",no-hate
"Erik Ten Hag judgement day is coming. You will pay for your sins""""",hate
" Manchester United have won only ððð game in their last 8 . Walls thinning for Erik Ten Hag #MUFC""""",hate
"Man Utd news Fans BEG for #ErikTenHag to be sacked after West Ham loss https://t.co/JYT2YTa6X0""""",hate
"Losing today should be the final nail in the coffin for Erik ten hag @ManUtd #mufc @INEOSGrenadiers @INEOS Sack him NOW #TENHAGOUT @lauriewhitwell @FabrizioRomano @David_Ornstein""""",hate
"@Mind_Marcel Nope hell no . Erik Ten Hag is the man we need patience as a fanbase . Klopp took 8 years to win the league Arteta took time also . Give him time""""",no-hate
"I need someone to buy me an iPad so I can see Erik Ten Hag's Manchester united on the pl table""""",no-hate
"Man Utd news Fans BEG for #ErikTenHag to be sacked after West Ham loss https://t.co/JYT2YTa6X0""""",hate
"@TenHagBall_ Sack Erik Ten Hag already pls""""",hate
"Ten Hag blames 'injustice' but is poor finishing costing Man Utd?BusinessAutomation Ten Hag blames 'injustice' but is poor finishing costing Man Utd? https://t.co/tW4dz27FZu Manchester United boss Erik ten Hag says it feels unfair and unjust that his team lost after West Ha https://t.co/hUpVmq8Dpg""""",no-hate
"What Erik ten Hag is doing with Marcus Rashford is like Mikel Arteta moving Bukayo Saka to left back and shoving Ben White forward to be the focal point of Arsenal's attack. Madness.""""",no-hate
"@ManUtd Win or whatever Just we want ten hag out fuck Erik fuck Erik""""",hate
"I just wanna have a little conversation with Erik ten Hag. It won't be long I promise https://t.co/NCKtxrrvID""""",no-hate
"@UtdShiv I just thought about it again - Erik Ten Hag will actually do well in another club. However with Manchester United there s so many factors involved""""",no-hate
"I am actually better than Erik Ten Hag .. I see things for what they are and I am not as delusional as him .""""",hate
"Two weeks ago after the scrappy win against Brentford I said it that if Man Utd was a serious club Erik ten Hag should be gone before Christmas. As a fresh secondary school leaver I started supporting Man Utd after the unprecedented treble feat in 1999. In my 25yrs of being a https://t.co/p77WWxFOdA""""",hate
" Mission Relegation directed by Erik Ten Hag . Produced by bunch of clowns . #TenHagOut""""",hate
"Erik ten Hag is not the man to lead Man Utd ï¸ @GARSIDEK #MUFC https://t.co/HEx9sFkNDn""""",hate
"Erik ten Hag Criticizes VAR Decision In Manchester United's Controversial Loss To West Ham https://t.co/dCblgrs6Ws""""",no-hate
"Erik Ten Hag always Complaining """"",no-hate
"@ManUtd Sack Erik ten Hag! He has overstayed his welcome """"",hate
"Erik Ten Hag was the only one to get the rightfully full supporting system from the board first ever.""""",no-hate
"Losing today should be the final nail in the coffin for Erik ten hag @ManUtd #mufc @INEOSGrenadiers @INEOS Sack him NOW #TENHAGOUT @lauriewhitwell @FabrizioRomano @David_Ornstein""""",hate
"@ESPNFC Erik ten Hag criticized the decision-making process that led to West Ham's late winner emphasizing the need for clarity and consistency in officiating... """"",no-hate
"Erik Ten Hag claimed Manchester United is hard beat after playing Jose Mourinho s FenerbahÃ§e. A fews days later he got exposed. https://t.co/jrnsLtM4Ne""""",no-hate
"Erik Ten Hag is not the reason for the problems in your life or at your football club. Know that and know peace""""",no-hate
"You definitely lost your mind if you gonna blame that horrible game on the Manager Erik Ten Hag can only do so much these players are just not I terested in playing for this club that's simple if you think otherwise you are also part of the problem.""""",no-hate
"Frank Lampard no fit handle Chelsea to become Barcelona na Manchester United him want handle? Erik Ten Hag don make everyone dey insult my club""""",no-hate
"You can Sack Erik Ten Hag look at this beautiful family he's the bread winner https://t.co/LrlEcNZT50""""",no-hate
"I ll never forgive Erik ten Hag """"",hate
"This is my last tweet until Erik ten Hag gets sacked by Manchester United.""""",hate
"ï¸ Erik ten Hag: I believe in my players. I trust them. I will encourage them to keep doing what we have been doing for long periods during this game and other games and then we will win more games. #MUFC https://t.co/M7Mwdz2wht""""",no-hate
"Erik Ten Hag please oooo If you get any small shame you go hand in resignation tonight""""",hate
"@LFC I think we hired another Erik Ten Hag here Reds let's be honest... Being owned by Arsenal like this it's wild.""""",no-hate
" - Erik Ten Hag was FURIOUS with the penalty decision as he should! https://t.co/HxEXaEhwH7""""",no-hate
" Clear and obvious wasn't how the VAR worked their process - Erik ten Hag https://t.co/KLe1E82ZsX""""",no-hate
"Erik Ten Hag deÉ i leave him to my God. What a useless coach""""",hate
"ERIK TEN HAG HAS LOST 18 OF HIS LAST 47 GAMES! WHY THE FUCK ARENT WE PROTESTING THROUGH THE STREETS!! HES DOING MORE DAMAGE TO OUR CLUB THAN THE FUCKING GLAZERS""""",hate
"You may not like Erik ten Hag or believe he s the right man to lead Man Utd but today s defeat to West Ham was not him. Hard luck. #WHUMUN #MUFC""""",no-hate
"Investors will be monitoring any potential sudden shift on Utd s share price this week.Any dramatic drop in the price of Utd s shares on the New York Stock Exchange could be a strong signal that Erik Ten Hag has been sacked as manager.He is now hanging onto his job by a thread.""""",no-hate
"One thing I'm excited about is Erik Ten Hag being given all the time he needed to show those who supported him how incompetent he is. Finally every Man United fan is on the same page now...Mmoa!!""""",no-hate
"When do you THINK Erik ten Hag gets the sack?""""",hate
"Betting on Manchester United s Next Manager: Who Could Replace Erik ten Hag? https://t.co/VbTAZZgiK7 #MUFC #EPL""""",no-hate
